"NomBan","NomAlb","Descrip","Imagen","TipoAlb","EnLista","Anio","Mes","Dia","NumEscuchasMax","LinkSpotify","LinkAmazon","Duracion"
"Marduk","Those of the Unlight",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Marduk","Viktoria",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Antichrist Superstar",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Holy Wood - In the Shadow of the Valley of Death",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Lest We Forget: The Best of",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Mechanical Animals",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Portrait of an American Family",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","Smells Like Children EP",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","The Golden Age of Grotesque",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Marilyn Manson","The Pale Emperor",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","Blood Mountain",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","Crack the Skye",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","Leviathan",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","Once More 'Round the Sun",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","Remission",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Mastodon","The Hunter",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Mayhem","De Mysteriis Dom Sathanas",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Mayhem","Deathcrush",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Countdown to Extinction",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Cryptic Writings",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Dystopia",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Killing Is My Business... And Business Is Good!",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Peace Sells… But Who Is Buying?",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Rust in Peace",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","So Far, So Good... So What!",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Megadeth","Youthanasia",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Mercyful Fate","Don't Break the Oath",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Mercyful Fate","In the Shadows",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Mercyful Fate","Melissa",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Mercyful Fate","The Beginning",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","Catch Thirtythree",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","Chaosphere",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","Destroy Erase Improve",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","Koloss",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","Nothing",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","obZen",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Meshuggah","The Violent Sleep of Reason",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","...And Justice for All",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","Death Magnetic",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","Kill 'Em All",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","Master of Puppets",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","Metallica",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Metallica","Ride the Lightning",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","Dark Side of the Spoon",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","Filth Pig",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","Rio Grande Blood",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","The Land of Rape and Honey",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","The Mind Is a Terrible Thing to Taste",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","Twelve Inch Singles - 1981–1984",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Ministry","ΚΕΦΑΛΗΞΘ – Psalm 69",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Jumalten aika",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Kivenkantaja",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Suden uni",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Varjoina kuljemme kuolleiden maassa",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Verisäkeet",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Viides luku – Hävitetty",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Moonsorrow","Voimasta ja kunniasta",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","Darkness and Hope",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","Irreligious",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","Memorial",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","Night Eternal",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","The Antidote",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Moonspell","Wolfheart",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Abominations of Desolation",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Altars of Madness",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Blessed Are the Sick",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Covenant",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Domination",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Morbid Angel","Gateways to Annihilation",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","Creatures",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","Disguise",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","Graveyard Shift",NULL,NULL,NULL,"SI","2017",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","Infamous",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","Reincarnate",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Motionless in White","When Love Met Destruction",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Mötley Crüe","Dr. Feelgood",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Mötley Crüe","Girls, Girls, Girls",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Mötley Crüe","Shout at the Devil",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Mötley Crüe","Theatre of Pain",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Mötley Crüe","Too Fast for Love",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Ace of Spades",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Bastards",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Bomber",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Iron Fist",NULL,NULL,NULL,"SI","1982",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Kiss of Death",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","March ör Die",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Motörizer",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","No Remorse",NULL,NULL,NULL,"SI","1984",NULL,NULL,"0",NULL,NULL,NULL
"Motörhead","Overkill",NULL,NULL,NULL,"SI","1979",NULL,NULL,"0",NULL,NULL,NULL
"Mudvayne","L.D. 50",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Mudvayne","Lost and Found",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Mudvayne","Mudvayne",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Mudvayne","The End of All Things to Come",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Mudvayne","The New Game",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","M3",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","Mushroomhead",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","Savior Sorrow",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","Superbuick",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","The Righteous & the Butterfly",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Mushroomhead","XIII",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","For Lies I Sire",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","Like Gods of the Sun",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","Songs of Darkness, Words of Light",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","The Angel and the Dark River",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","The Dreadful Hours",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","The Light at the End of the World",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"My Dying Bride","Turn Loose the Swans",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Apex Predator - Easy Meat",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Enemy of the Music Business",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","From Enslavement to Obliteration",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Harmony Corruption",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Nazi Punks Fuck Off",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Scum",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Smear Campaign",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Throes of Joy in the Jaws of Defeatism",NULL,NULL,NULL,"SI","2020",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Time Waits for No Slave",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Napalm Death","Utopia Banished",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","A Sun That Never Sets",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Enemy of the Sun",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Given to the Rising",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Honor Found in Decay",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Souls at Zero",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","The Eye of Every Storm",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Through Silver in Blood",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Neurosis","Times of Grace",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Nevermore","Dead Heart in a Dead World",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Nevermore","Dreaming Neon Black",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Nevermore","Enemies of Reality",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Nevermore","The Obsidian Conspiracy",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Nevermore","This Godless Endeavor",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Century Child",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Dark Passion Play",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Endless Forms Most Beautiful",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Imaginaerum",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Oceanborn",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Once",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Over the Hills and Far Away EP",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Nightwish","Wishmaster",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Nile","Amongst the Catacombs of Nephren-Ka",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Nile","Annihilation of the Wicked",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Nile","Black Seeds of Vengeance",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Nile","In Their Darkened Shrines",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Nile","Those Whom the Gods Detest",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Nile","What Should Not Be Unearthed",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Nuclear Assault","Game Over",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Nuclear Assault","Handle with Care",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Nuclear Assault","Survive",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Nuclear Assault","The Plague",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","Cause of Death",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","Frozen in Time",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","Inked in Blood",NULL,NULL,NULL,"SI","2014",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","Slowly We Rot",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","World Demise",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Obituary","Xecutioner's Return",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Blackwater Park",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Damnation",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Deliverance",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Ghost Reveries",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Morningrise",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","My Arms, Your Hearse",NULL,NULL,NULL,"SI","1998",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Still Life",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Opeth","Watershed",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","Feel the Fire",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","Horrorscope",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","Ironbound",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","Taking Over",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","The Electric Age",NULL,NULL,NULL,"SI","2013",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","The Years of Decay",NULL,NULL,NULL,"SI","1989",NULL,NULL,"0",NULL,NULL,NULL
"Overkill","Under the Influence",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Bark at the Moon",NULL,NULL,NULL,"SI","1983",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Black Rain",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Blizzard of Ozz",NULL,NULL,NULL,"SI","1980",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Diary of a Madman",NULL,NULL,NULL,"SI","1981",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Down to Earth",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","No More Tears",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","Ozzmosis",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Ozzy Osbourne","The Ultimate Sin",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","Greatest Hits: The Atlantic Years",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","Murdered Love",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","Satellite",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","Testify",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","The Fundamental Elements of Southtown",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"P.O.D.","The Matrix Reloaded: The Album",NULL,NULL,NULL,"SI","2003",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Coming Home",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Cynic Paradise",NULL,NULL,NULL,"SI","2008",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Dancing with the Dead",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Nothing Remains the Same",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Psalms of Extinction",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Pain","Rebirth",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Pain","You Only Live Twice",NULL,NULL,NULL,"SI","2011",NULL,NULL,"0",NULL,NULL,NULL
"Pantera","Cowboys from Hell",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Pantera","Far Beyond Driven",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Pantera","Reinventing the Steel",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Pantera","The Great Southern Trendkill",NULL,NULL,NULL,"SI","1996",NULL,NULL,"0",NULL,NULL,NULL
"Pantera","Vulgar Display of Power",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","F.E.A.R.",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","Getting Away with Murder",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","Infest",NULL,NULL,NULL,"SI","2000",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","Lovehatetragedy",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","Metamorphosis",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Papa Roach","The Paramour Sessions",NULL,NULL,NULL,"SI","2006",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Draconian Times",NULL,NULL,NULL,"SI","1995",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Faith Divides Us – Death Unites Us",NULL,NULL,NULL,"SI","2009",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Gothic",NULL,NULL,NULL,"SI","1991",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Icon",NULL,NULL,NULL,"SI","1993",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","In Requiem",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","One Second",NULL,NULL,NULL,"SI","1997",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Shades of God",NULL,NULL,NULL,"SI","1992",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","Symbol of Life",NULL,NULL,NULL,"SI","2002",NULL,NULL,"0",NULL,NULL,NULL
"Paradise Lost","The Plague Within",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Atlas",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Deep Blue",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Horizons",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Ire",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Killing with a Smile",NULL,NULL,NULL,"SI","2005",NULL,NULL,"0",NULL,NULL,NULL
"Parkway Drive","Reverence",NULL,NULL,NULL,"SI","2018",NULL,NULL,"0",NULL,NULL,NULL
"Pentagram","Be Forewarned",NULL,NULL,NULL,"SI","1994",NULL,NULL,"0",NULL,NULL,NULL
"Pentagram","Day of Reckoning",NULL,NULL,NULL,"SI","1987",NULL,NULL,"0",NULL,NULL,NULL
"Pentagram","First Daze Here - The Vintage Collection",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Pentagram","Relentless",NULL,NULL,NULL,"SI","1985",NULL,NULL,"0",NULL,NULL,NULL
"Pentagram","Review Your Choices",NULL,NULL,NULL,"SI","1999",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Juggernaut: Alpha",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Juggernaut: Omega",NULL,NULL,NULL,"SI","2015",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Periphery",NULL,NULL,NULL,"SI","2010",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Periphery II: This Time It's Personal",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Periphery III: Select Difficulty",NULL,NULL,NULL,"SI","2016",NULL,NULL,"0",NULL,NULL,NULL
"Periphery","Periphery IV: Hail Stan",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
"Pig Destroyer","Book Burner",NULL,NULL,NULL,"SI","2012",NULL,NULL,"0",NULL,NULL,NULL
"Pig Destroyer","Phantom Limb",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Pig Destroyer","Prowler in the Yard",NULL,NULL,NULL,"SI","2001",NULL,NULL,"0",NULL,NULL,NULL
"Pig Destroyer","Terrifyer",NULL,NULL,NULL,"SI","2004",NULL,NULL,"0",NULL,NULL,NULL
"Poison","Flesh & Blood",NULL,NULL,NULL,"SI","1990",NULL,NULL,"0",NULL,NULL,NULL
"Poison","Look What the Cat Dragged in",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Poison","Open Up and Say... Ahh!",NULL,NULL,NULL,"SI","1988",NULL,NULL,"0",NULL,NULL,NULL
"Poison","Poison'd",NULL,NULL,NULL,"SI","2007",NULL,NULL,"0",NULL,NULL,NULL
"Possessed","Beyond The Gates",NULL,NULL,NULL,"SI","1986",NULL,NULL,"0",NULL,NULL,NULL
"Possessed","Revelations of Oblivion",NULL,NULL,NULL,"SI","2019",NULL,NULL,"0",NULL,NULL,NULL
